F,F,T, ,d,a,t,a,",", ,F,F,T, ,x, ,a,x,i,s,[,H,z,]
-66.25,1727.5
-73.75,1730.0
-66.875,1732.5
-60.0,1735.0
-59.375,1737.5
-58.75,1740.0
-65.625,1742.5
-72.5,1745.0
-66.875,1747.5
-60.625,1750.0
-61.875,1752.5
-62.5,1755.0
-65.0,1757.5
-66.875,1760.0
-62.5,1762.5
-57.5,1765.0
-58.75,1767.5
-59.375,1770.0
-67.5,1772.5
-75.625,1775.0
-67.5,1777.5
-58.75,1780.0
-60.0,1782.5
-60.625,1785.0
-65.625,1787.5
-70.0,1790.0
-65.0,1792.5
-60.0,1795.0
-62.5,1797.5
-64.375,1800.0
-64.375,1802.5
-63.75,1805.0
-61.25,1807.5
-58.125,1810.0
-60.625,1812.5
-63.125,1815.0
-63.75,1817.5
-64.375,1820.0
-61.25,1822.5
-58.125,1825.0
-61.875,1827.5
-65.0,1830.0
-63.75,1832.5
-62.5,1835.0
-60.0,1837.5
-57.5,1840.0
-60.625,1842.5
-63.75,1845.0
-63.75,1847.5
-63.125,1850.0
-60.625,1852.5
-58.125,1855.0
-61.875,1857.5
-65.0,1860.0
-64.375,1862.5
-63.75,1865.0
-61.875,1867.5
-59.375,1870.0
-63.75,1872.5
-68.125,1875.0
-63.75,1877.5
-59.375,1880.0
-64.375,1882.5
-69.375,1885.0
-65.625,1887.5
-61.875,1890.0
-61.25,1892.5
-60.625,1895.0
-70.0,1897.5
-78.75,1900.0
-69.375,1902.5
-59.375,1905.0
-59.375,1907.5
-58.75,1910.0
-65.0,1912.5
-70.625,1915.0
-65.625,1917.5
-60.625,1920.0
-60.625,1922.5
-60.0,1925.0
-70.0,1927.5
-80.0,1930.0
-70.625,1932.5
-61.25,1935.0
-61.25,1937.5
-60.625,1940.0
-70.0,1942.5
-79.375,1945.0
-70.625,1947.5
-61.25,1950.0
-61.875,1952.5
-61.875,1955.0
-70.625,1957.5
-78.75,1960.0
-70.0,1962.5
-61.25,1965.0
-62.5,1967.5
-63.125,1970.0
-68.125,1972.5
-73.125,1975.0
-67.5,1977.5
-61.25,1980.0
-63.75,1982.5
-65.625,1985.0
-65.625,1987.5
-65.625,1990.0
-61.875,1992.5
-58.125,1995.0
-59.375,1997.5
-60.625,2000.0
-70.625,2002.5
-80.0,2005.0
-71.875,2007.5
-63.125,2010.0
-66.25,2012.5
-68.75,2015.0
-67.5,2017.5
-66.25,2020.0
-63.75,2022.5
-61.25,2025.0
-66.25,2027.5
-70.625,2030.0
-67.5,2032.5
-63.75,2035.0
-61.875,2037.5
-60.0,2040.0
-65.625,2042.5
-71.25,2045.0
-66.25,2047.5
-61.25,2050.0
-60.0,2052.5
-58.125,2055.0
-61.25,2057.5
-64.375,2060.0
-65.0,2062.5
-65.625,2065.0
-63.125,2067.5
-60.0,2070.0
-63.75,2072.5
-67.5,2075.0
-65.625,2077.5
-63.125,2080.0
-73.75,2082.5
-83.75,2085.0
-73.125,2087.5
-61.875,2090.0
-61.25,2092.5
-60.0,2095.0
-65.0,2097.5
-69.375,2100.0
-66.875,2102.5
-63.75,2105.0
-63.125,2107.5
-61.875,2110.0
-70.0,2112.5
-77.5,2115.0
-70.625,2117.5
-63.125,2120.0
-63.125,2122.5
-62.5,2125.0
-70.625,2127.5
-78.125,2130.0
-70.625,2132.5
-62.5,2135.0
-62.5,2137.5
-62.5,2140.0
-80.625,2142.5
-98.125,2145.0
-80.625,2147.5
-63.125,2150.0
-63.75,2152.5
-64.375,2155.0
-70.625,2157.5
-76.875,2160.0
-70.0,2162.5
-62.5,2165.0
-63.75,2167.5
-65.0,2170.0
-68.75,2172.5
-72.5,2175.0
-67.5,2177.5
-61.875,2180.0
-63.75,2182.5
-65.625,2185.0
-68.75,2187.5
-71.875,2190.0
-67.5,2192.5
-62.5,2195.0
-65.0,2197.5
-66.875,2200.0
-68.125,2202.5
-68.75,2205.0
